speaker,gender,school,speechStyle,segment,previous_segment,following_segment,word,segment_duration,word_duration,start_point_segment,end_point_segment,start_point_word,end_point_word,extraction_param,intensity_mean,pitch_mean,f1,f2
2956,Female,JannaliGirlsHighSchool,Phrase,TRAP,d,n,{nd,0.07,0.21,4.26,4.33,4.26,4.47,5,72.11945251,223.5385307,474.7422183,1424.585945
2956,Female,JannaliGirlsHighSchool,Phrase,NURSE,s,k,s3:k@ld,0.15,0.43,4.52,4.67,4.47,4.9,1,78.65565235,249.1751158,446.3608012,1827.271704
2956,Female,JannaliGirlsHighSchool,Phrase,NURSE,s,k,s3:k@ld,0.15,0.43,4.52,4.67,4.47,4.9,2,78.65565235,249.1751158,501.1104485,1564.589144
2956,Female,JannaliGirlsHighSchool,Phrase,NURSE,s,k,s3:k@ld,0.15,0.43,4.52,4.67,4.47,4.9,3,78.65565235,249.1751158,491.3303875,1317.115956
2956,Female,JannaliGirlsHighSchool,Phrase,NURSE,s,k,s3:k@ld,0.15,0.43,4.52,4.67,4.47,4.9,4,78.65565235,249.1751158,494.8042977,1340.515238
2956,Female,JannaliGirlsHighSchool,Phrase,NURSE,s,k,s3:k@ld,0.15,0.43,4.52,4.67,4.47,4.9,5,78.65565235,249.1751158,482.3622096,1781.251668
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,k,l,s3:k@ld,0.04,0.43,4.73,4.77,4.47,4.9,1,74.76270013,261.0702676,544.7334123,1164.291863
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,k,l,s3:k@ld,0.04,0.43,4.73,4.77,4.47,4.9,2,74.76270013,261.0702676,455.0755767,1184.531428
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,k,l,s3:k@ld,0.04,0.43,4.73,4.77,4.47,4.9,3,74.76270013,261.0702676,471.0048101,990.621927
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,k,l,s3:k@ld,0.04,0.43,4.73,4.77,4.47,4.9,4,74.76270013,261.0702676,501.8713312,1059.502166
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,k,l,s3:k@ld,0.04,0.43,4.73,4.77,4.47,4.9,5,74.76270013,261.0702676,500.774786,1064.616254
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,d,e:,D@,0.06,0.06,4.9,4.96,4.9,4.96,1,75.53604018,231.9145541,446.1708932,2230.1716
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,d,e:,D@,0.06,0.06,4.9,4.96,4.9,4.96,2,75.53604018,231.9145541,459.6789594,2267.057629
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,d,e:,D@,0.06,0.06,4.9,4.96,4.9,4.96,3,75.53604018,231.9145541,452.803147,2248.814414
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,d,e:,D@,0.06,0.06,4.9,4.96,4.9,4.96,4,75.53604018,231.9145541,457.2991488,2162.154886
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,d,e:,D@,0.06,0.06,4.9,4.96,4.9,4.96,5,75.53604018,231.9145541,466.177546,2203.526671
2956,Female,JannaliGirlsHighSchool,Phrase,SQUARE,@,r,e:r\@dr\@}m,0.1,0.53,4.96,5.06,4.96,5.49,1,77.98952312,232.3205694,470.8260357,2008.413399
2956,Female,JannaliGirlsHighSchool,Phrase,SQUARE,@,r,e:r\@dr\@}m,0.1,0.53,4.96,5.06,4.96,5.49,2,77.98952312,232.3205694,467.8206666,1809.06527
2956,Female,JannaliGirlsHighSchool,Phrase,SQUARE,@,r,e:r\@dr\@}m,0.1,0.53,4.96,5.06,4.96,5.49,3,77.98952312,232.3205694,465.3562649,1916.246663
2956,Female,JannaliGirlsHighSchool,Phrase,SQUARE,@,r,e:r\@dr\@}m,0.1,0.53,4.96,5.06,4.96,5.49,4,77.98952312,232.3205694,467.4343149,1909.723201
2956,Female,JannaliGirlsHighSchool,Phrase,SQUARE,@,r,e:r\@dr\@}m,0.1,0.53,4.96,5.06,4.96,5.49,5,77.98952312,232.3205694,485.4100205,1154.483134
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,r,d,e:r\@dr\@}m,0.04,0.53,5.14,5.18,4.96,5.49,1,73.10660573,211.7261253,611.7097605,675.1296222
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,r,d,e:r\@dr\@}m,0.04,0.53,5.14,5.18,4.96,5.49,2,73.10660573,211.7261253,605.0879762,771.8657039
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,r,d,e:r\@dr\@}m,0.04,0.53,5.14,5.18,4.96,5.49,3,73.10660573,211.7261253,599.637093,814.0703311
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,r,d,e:r\@dr\@}m,0.04,0.53,5.14,5.18,4.96,5.49,4,73.10660573,211.7261253,580.2516957,1011.711636
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,r,d,e:r\@dr\@}m,0.04,0.53,5.14,5.18,4.96,5.49,5,73.10660573,211.7261253,534.1703635,970.4754593
2956,Female,JannaliGirlsHighSchool,Phrase,GOAT,r,m,e:r\@dr\@}m,0.05,0.53,5.39,5.44,4.96,5.49,1,71.11118695,202.6439681,600.767326,676.0159091
2956,Female,JannaliGirlsHighSchool,Phrase,GOAT,r,m,e:r\@dr\@}m,0.05,0.53,5.39,5.44,4.96,5.49,2,71.11118695,202.6439681,519.0888837,867.0556149
2956,Female,JannaliGirlsHighSchool,Phrase,GOAT,r,m,e:r\@dr\@}m,0.05,0.53,5.39,5.44,4.96,5.49,3,71.11118695,202.6439681,417.772174,886.1014658
2956,Female,JannaliGirlsHighSchool,Phrase,GOAT,r,m,e:r\@dr\@}m,0.05,0.53,5.39,5.44,4.96,5.49,4,71.11118695,202.6439681,445.1924879,902.6624904
2956,Female,JannaliGirlsHighSchool,Phrase,GOAT,r,m,e:r\@dr\@}m,0.05,0.53,5.39,5.44,4.96,5.49,5,71.11118695,202.6439681,428.1009345,872.0459811
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,m,s,@,0.12,0.12,5.49,5.61,5.49,5.61,1,66.29704804,222.0775043,438.6829341,1731.618077
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,m,s,@,0.12,0.12,5.49,5.61,5.49,5.61,2,66.29704804,222.0775043,488.5637129,1890.475771
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,m,s,@,0.12,0.12,5.49,5.61,5.49,5.61,3,66.29704804,222.0775043,517.5848153,1870.925194
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,m,s,@,0.12,0.12,5.49,5.61,5.49,5.61,4,66.29704804,222.0775043,383.2421252,1554.695015
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,m,s,@,0.12,0.12,5.49,5.61,5.49,5.61,5,66.29704804,222.0775043,477.4643361,1476.687281
2956,Female,JannaliGirlsHighSchool,Phrase,DRESS,s,k,sek@nd,0.12,0.37,5.64,5.76,5.61,5.98,1,72.12410082,243.9367527,648.8033976,1489.619915
2956,Female,JannaliGirlsHighSchool,Phrase,DRESS,s,k,sek@nd,0.12,0.37,5.64,5.76,5.61,5.98,2,72.12410082,243.9367527,81.9041875,493.7349886
2956,Female,JannaliGirlsHighSchool,Phrase,DRESS,s,k,sek@nd,0.12,0.37,5.64,5.76,5.61,5.98,3,72.12410082,243.9367527,486.6976727,972.62738
2956,Female,JannaliGirlsHighSchool,Phrase,DRESS,s,k,sek@nd,0.12,0.37,5.64,5.76,5.61,5.98,4,72.12410082,243.9367527,492.4885306,1294.938272
2956,Female,JannaliGirlsHighSchool,Phrase,DRESS,s,k,sek@nd,0.12,0.37,5.64,5.76,5.61,5.98,5,72.12410082,243.9367527,449.974273,1595.038364
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,k,n,sek@nd,0.05,0.37,5.81,5.86,5.61,5.98,1,68.35089589,227.4596468,449.4570986,1597.789227
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,k,n,sek@nd,0.05,0.37,5.81,5.86,5.61,5.98,2,68.35089589,227.4596468,476.4435943,695.5527813
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,k,n,sek@nd,0.05,0.37,5.81,5.86,5.61,5.98,3,68.35089589,227.4596468,437.3014857,796.5236528
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,k,n,sek@nd,0.05,0.37,5.81,5.86,5.61,5.98,4,68.35089589,227.4596468,499.633135,1106.660243
2956,Female,JannaliGirlsHighSchool,Phrase,SCHWA,k,n,sek@nd,0.05,0.37,5.81,5.86,5.61,5.98,5,68.35089589,227.4596468,475.7700084,1703.489813
2956,Female,JannaliGirlsHighSchool,Phrase,PRICE,t,m,tAem,0.24,0.43,6.02,6.26,5.98,6.41,1,69.01582512,200.0665037,700.0455871,1640.634459
2956,Female,JannaliGirlsHighSchool,Phrase,PRICE,t,m,tAem,0.24,0.43,6.02,6.26,5.98,6.41,2,69.01582512,200.0665037,727.4475888,1457.54394
2956,Female,JannaliGirlsHighSchool,Phrase,PRICE,t,m,tAem,0.24,0.43,6.02,6.26,5.98,6.41,3,69.01582512,200.0665037,886.6125761,1384.139078
2956,Female,JannaliGirlsHighSchool,Phrase,PRICE,t,m,tAem,0.24,0.43,6.02,6.26,5.98,6.41,4,69.01582512,200.0665037,623.5430842,1326.096871
2956,Female,JannaliGirlsHighSchool,Phrase,PRICE,t,m,tAem,0.24,0.43,6.02,6.26,5.98,6.41,5,69.01582512,200.0665037,364.7366336,1146.662159
2968,Female,JannaliGirlsHighSchool,WordList,FLEECE,b,t,bi:t,0.05,0.37,0.5,0.55,0.46,0.83,1,87.43866992,252.9446363,448.078568,1841.702006
2968,Female,JannaliGirlsHighSchool,WordList,FLEECE,b,t,bi:t,0.05,0.37,0.5,0.55,0.46,0.83,2,87.43866992,252.9446363,497.4409304,1960.331156
2968,Female,JannaliGirlsHighSchool,WordList,FLEECE,b,t,bi:t,0.05,0.37,0.5,0.55,0.46,0.83,3,87.43866992,252.9446363,506.1730364,1825.296693
2968,Female,JannaliGirlsHighSchool,WordList,FLEECE,b,t,bi:t,0.05,0.37,0.5,0.55,0.46,0.83,4,87.43866992,252.9446363,507.5942966,1859.609236
2968,Female,JannaliGirlsHighSchool,WordList,FLEECE,b,t,bi:t,0.05,0.37,0.5,0.55,0.46,0.83,5,87.43866992,252.9446363,501.3941164,2121.493057
2968,Female,JannaliGirlsHighSchool,WordList,SCHWA,t,<p:>,bi:t,0.25,0.37,0.58,0.83,0.46,0.83,1,79.83020855,277.2987644,505.5307093,2213.652534
2968,Female,JannaliGirlsHighSchool,WordList,SCHWA,t,<p:>,bi:t,0.25,0.37,0.58,0.83,0.46,0.83,2,79.83020855,277.2987644,310.8467639,1540.323856
2968,Female,JannaliGirlsHighSchool,WordList,SCHWA,t,<p:>,bi:t,0.25,0.37,0.58,0.83,0.46,0.83,3,79.83020855,277.2987644,346.6647135,1498.836797
2968,Female,JannaliGirlsHighSchool,WordList,SCHWA,t,<p:>,bi:t,0.25,0.37,0.58,0.83,0.46,0.83,4,79.83020855,277.2987644,372.7707417,1604.46122
2968,Female,JannaliGirlsHighSchool,WordList,SCHWA,t,<p:>,bi:t,0.25,0.37,0.58,0.83,0.46,0.83,5,79.83020855,277.2987644,581.7383032,1490.403126
2968,Female,JannaliGirlsHighSchool,WordList,GOOSE,b,t,b}:t,0.31,0.43,1.24,1.55,1.15,1.58,1,79.97067304,250.6036482,464.9949924,1864.061518
2968,Female,JannaliGirlsHighSchool,WordList,GOOSE,b,t,b}:t,0.31,0.43,1.24,1.55,1.15,1.58,2,79.97067304,250.6036482,483.6073616,2050.729567
2968,Female,JannaliGirlsHighSchool,WordList,GOOSE,b,t,b}:t,0.31,0.43,1.24,1.55,1.15,1.58,3,79.97067304,250.6036482,507.4811472,1978.769292
2968,Female,JannaliGirlsHighSchool,WordList,GOOSE,b,t,b}:t,0.31,0.43,1.24,1.55,1.15,1.58,4,79.97067304,250.6036482,435.5973446,1120.319039
2968,Female,JannaliGirlsHighSchool,WordList,GOOSE,b,t,b}:t,0.31,0.43,1.24,1.55,1.15,1.58,5,79.97067304,250.6036482,443.9965026,1481.566265
2968,Female,JannaliGirlsHighSchool,WordList,FACE,s,d,s{I,0.33,0.59,1.91,2.24,1.86,2.45,1,78.74768006,229.9804163,515.873436,1650.250982
2968,Female,JannaliGirlsHighSchool,WordList,FACE,s,d,s{I,0.33,0.59,1.91,2.24,1.86,2.45,2,78.74768006,229.9804163,533.0403979,962.6751399
2968,Female,JannaliGirlsHighSchool,WordList,FACE,s,d,s{I,0.33,0.59,1.91,2.24,1.86,2.45,3,78.74768006,229.9804163,518.2557828,945.8831266
2968,Female,JannaliGirlsHighSchool,WordList,FACE,s,d,s{I,0.33,0.59,1.91,2.24,1.86,2.45,4,78.74768006,229.9804163,535.4354636,828.0874528
2968,Female,JannaliGirlsHighSchool,WordList,FACE,s,d,s{I,0.33,0.59,1.91,2.24,1.86,2.45,5,78.74768006,229.9804163,444.7975307,1597.510865
2968,Female,JannaliGirlsHighSchool,WordList,GOAT,s,h,s@},0.34,0.37,2.59,2.93,2.56,2.93,1,79.60466322,226.6850969,467.2839257,1495.354377
2968,Female,JannaliGirlsHighSchool,WordList,GOAT,s,h,s@},0.34,0.37,2.59,2.93,2.56,2.93,2,79.60466322,226.6850969,525.9923201,963.671286
2968,Female,JannaliGirlsHighSchool,WordList,GOAT,s,h,s@},0.34,0.37,2.59,2.93,2.56,2.93,3,79.60466322,226.6850969,586.1174788,849.5953911
2968,Female,JannaliGirlsHighSchool,WordList,GOAT,s,h,s@},0.34,0.37,2.59,2.93,2.56,2.93,4,79.60466322,226.6850969,522.9201841,1207.181437
2968,Female,JannaliGirlsHighSchool,WordList,GOAT,s,h,s@},0.34,0.37,2.59,2.93,2.56,2.93,5,79.60466322,226.6850969,461.1848773,1310.793044
2968,Female,JannaliGirlsHighSchool,WordList,PRICE,h,<p:>,hAe,0.39,0.59,3.13,3.52,2.93,3.52,1,76.27624018,226.6913141,545.9174511,1235.433416
2968,Female,JannaliGirlsHighSchool,WordList,PRICE,h,<p:>,hAe,0.39,0.59,3.13,3.52,2.93,3.52,2,76.27624018,226.6913141,572.9830223,1280.091147
2968,Female,JannaliGirlsHighSchool,WordList,PRICE,h,<p:>,hAe,0.39,0.59,3.13,3.52,2.93,3.52,3,76.27624018,226.6913141,638.5107432,1326.02509
2968,Female,JannaliGirlsHighSchool,WordList,PRICE,h,<p:>,hAe,0.39,0.59,3.13,3.52,2.93,3.52,4,76.27624018,226.6913141,535.5029496,1067.110239
2968,Female,JannaliGirlsHighSchool,WordList,PRICE,h,<p:>,hAe,0.39,0.59,3.13,3.52,2.93,3.52,5,76.27624018,226.6913141,489.9625917,1505.424903
2968,Female,JannaliGirlsHighSchool,WordList,MOUTH,h,<p:>,h{O,0.62,0.73,3.77,4.39,3.66,4.39,1,70.40115002,175.0279802,453.292354,1142.042826
2968,Female,JannaliGirlsHighSchool,WordList,MOUTH,h,<p:>,h{O,0.62,0.73,3.77,4.39,3.66,4.39,2,70.40115002,175.0279802,420.1197003,989.9900841
2968,Female,JannaliGirlsHighSchool,WordList,MOUTH,h,<p:>,h{O,0.62,0.73,3.77,4.39,3.66,4.39,3,70.40115002,175.0279802,731.5139587,1517.114223
2968,Female,JannaliGirlsHighSchool,WordList,MOUTH,h,<p:>,h{O,0.62,0.73,3.77,4.39,3.66,4.39,4,70.40115002,175.0279802,655.9257028,1510.401719
2968,Female,JannaliGirlsHighSchool,WordList,MOUTH,h,<p:>,h{O,0.62,0.73,3.77,4.39,3.66,4.39,5,70.40115002,175.0279802,701.1941138,1237.291183
2968,Female,JannaliGirlsHighSchool,Phrase,DRESS,l,t,lets,0.04,0.13,0.12,0.16,0.09,0.22,1,58.35631062,124.7934802,588.4887948,1463.866624
2968,Female,JannaliGirlsHighSchool,Phrase,DRESS,l,t,lets,0.04,0.13,0.12,0.16,0.09,0.22,2,58.35631062,124.7934802,511.6957827,1563.139475
2968,Female,JannaliGirlsHighSchool,Phrase,DRESS,l,t,lets,0.04,0.13,0.12,0.16,0.09,0.22,3,58.35631062,124.7934802,518.3048737,1753.436279
2968,Female,JannaliGirlsHighSchool,Phrase,DRESS,l,t,lets,0.04,0.13,0.12,0.16,0.09,0.22,4,58.35631062,124.7934802,578.3959827,1870.28391
2968,Female,JannaliGirlsHighSchool,Phrase,DRESS,l,t,lets,0.04,0.13,0.12,0.16,0.09,0.22,5,58.35631062,124.7934802,513.7706781,1822.051126
2968,Female,JannaliGirlsHighSchool,Phrase,KIT,p,k,pIk,0.03,0.09,0.32,0.35,0.29,0.38,1,55.6893855,0,411.0002545,1406.62432
2968,Female,JannaliGirlsHighSchool,Phrase,KIT,p,k,pIk,0.03,0.09,0.32,0.35,0.29,0.38,2,55.6893855,0,427.1925655,1367.392552
2968,Female,JannaliGirlsHighSchool,Phrase,KIT,p,k,pIk,0.03,0.09,0.32,0.35,0.29,0.38,3,55.6893855,0,389.9079573,1286.802245
2968,Female,JannaliGirlsHighSchool,Phrase,KIT,p,k,pIk,0.03,0.09,0.32,0.35,0.29,0.38,4,55.6893855,0,342.0546787,1162.675776
2968,Female,JannaliGirlsHighSchool,Phrase,KIT,p,k,pIk,0.03,0.09,0.32,0.35,0.29,0.38,5,55.6893855,0,822.9882339,1788.072524
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,k,@,@,0.3,0.51,0.38,0.68,0.38,0.89,1,77.42472355,293.6591459,727.3083752,1682.554023
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,k,@,@,0.3,0.51,0.38,0.68,0.38,0.89,2,77.42472355,293.6591459,584.9010129,1744.990823
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,k,@,@,0.3,0.51,0.38,0.68,0.38,0.89,3,77.42472355,293.6591459,578.6034962,1449.264414
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,k,@,@,0.3,0.51,0.38,0.68,0.38,0.89,4,77.42472355,293.6591459,587.7977544,1725.34448
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,k,@,@,0.3,0.51,0.38,0.68,0.38,0.89,5,77.42472355,293.6591459,569.7734103,1498.27639
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,@,@,@,0.13,0.51,0.68,0.81,0.38,0.89,1,76.32268242,282.4976112,607.492153,1603.792963
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,@,@,@,0.13,0.51,0.68,0.81,0.38,0.89,2,76.32268242,282.4976112,535.1280823,1598.834721
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,@,@,@,0.13,0.51,0.68,0.81,0.38,0.89,3,76.32268242,282.4976112,453.9411793,1882.258409
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,@,@,@,0.13,0.51,0.68,0.81,0.38,0.89,4,76.32268242,282.4976112,406.9274166,2006.533275
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,@,@,@,0.13,0.51,0.68,0.81,0.38,0.89,5,76.32268242,282.4976112,550.0519074,1794.222054
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,@,g,@,0.08,0.51,0.81,0.89,0.38,0.89,1,73.08944282,262.1591478,490.8527008,1860.731063
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,@,g,@,0.08,0.51,0.81,0.89,0.38,0.89,2,73.08944282,262.1591478,415.1630992,1477.567427
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,@,g,@,0.08,0.51,0.81,0.89,0.38,0.89,3,73.08944282,262.1591478,372.3562052,954.7527556
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,@,g,@,0.08,0.51,0.81,0.89,0.38,0.89,4,73.08944282,262.1591478,491.5623421,2470.492627
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,@,g,@,0.08,0.51,0.81,0.89,0.38,0.89,5,73.08944282,262.1591478,337.5760676,854.3731725
2968,Female,JannaliGirlsHighSchool,Phrase,FOOT,g,d,gUd,0.08,0.33,0.97,1.05,0.89,1.22,1,81.17835483,291.7963292,407.9744138,1422.019072
2968,Female,JannaliGirlsHighSchool,Phrase,FOOT,g,d,gUd,0.08,0.33,0.97,1.05,0.89,1.22,2,81.17835483,291.7963292,384.926911,684.4856261
2968,Female,JannaliGirlsHighSchool,Phrase,FOOT,g,d,gUd,0.08,0.33,0.97,1.05,0.89,1.22,3,81.17835483,291.7963292,407.1511413,831.5156962
2968,Female,JannaliGirlsHighSchool,Phrase,FOOT,g,d,gUd,0.08,0.33,0.97,1.05,0.89,1.22,4,81.17835483,291.7963292,481.0476702,514.062157
2968,Female,JannaliGirlsHighSchool,Phrase,FOOT,g,d,gUd,0.08,0.33,0.97,1.05,0.89,1.22,5,81.17835483,291.7963292,368.4317144,938.1910763
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,d,s,gUd,0.12,0.33,1.1,1.22,0.89,1.22,1,63.30677591,286.8285379,431.9875632,1530.446892
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,d,s,gUd,0.12,0.33,1.1,1.22,0.89,1.22,2,63.30677591,286.8285379,329.2261999,1620.705607
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,d,s,gUd,0.12,0.33,1.1,1.22,0.89,1.22,3,63.30677591,286.8285379,362.2713638,1586.897177
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,d,s,gUd,0.12,0.33,1.1,1.22,0.89,1.22,4,63.30677591,286.8285379,516.5316891,1518.876999
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,d,s,gUd,0.12,0.33,1.1,1.22,0.89,1.22,5,63.30677591,286.8285379,520.9609202,1581.087395
2968,Female,JannaliGirlsHighSchool,Phrase,LOT,p,t,spOt,0.2,0.3,1.28,1.48,1.22,1.52,1,79.42936399,235.1160873,536.9189688,1522.119672
2968,Female,JannaliGirlsHighSchool,Phrase,LOT,p,t,spOt,0.2,0.3,1.28,1.48,1.22,1.52,2,79.42936399,235.1160873,602.8841367,936.6570171
2968,Female,JannaliGirlsHighSchool,Phrase,LOT,p,t,spOt,0.2,0.3,1.28,1.48,1.22,1.52,3,79.42936399,235.1160873,641.232432,1346.635974
2968,Female,JannaliGirlsHighSchool,Phrase,LOT,p,t,spOt,0.2,0.3,1.28,1.48,1.22,1.52,4,79.42936399,235.1160873,569.9342478,1073.36844
2968,Female,JannaliGirlsHighSchool,Phrase,LOT,p,t,spOt,0.2,0.3,1.28,1.48,1.22,1.52,5,79.42936399,235.1160873,649.6743761,1391.89029
2968,Female,JannaliGirlsHighSchool,Phrase,NEAR,n,D,nI@,0.08,0.12,1.56,1.64,1.52,1.64,1,86.08807206,255.9938536,444.2518914,1822.398506
2968,Female,JannaliGirlsHighSchool,Phrase,NEAR,n,D,nI@,0.08,0.12,1.56,1.64,1.52,1.64,2,86.08807206,255.9938536,372.6020258,497.8768887
2968,Female,JannaliGirlsHighSchool,Phrase,NEAR,n,D,nI@,0.08,0.12,1.56,1.64,1.52,1.64,3,86.08807206,255.9938536,370.3203921,1462.312992
2968,Female,JannaliGirlsHighSchool,Phrase,NEAR,n,D,nI@,0.08,0.12,1.56,1.64,1.52,1.64,4,86.08807206,255.9938536,229.6996122,504.3482377
2968,Female,JannaliGirlsHighSchool,Phrase,NEAR,n,D,nI@,0.08,0.12,1.56,1.64,1.52,1.64,5,86.08807206,255.9938536,360.1636774,1471.488326
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,D,w,D@,0.04,0.08,1.68,1.72,1.64,1.72,1,83.03123236,267.3845764,459.9181144,1266.566429
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,D,w,D@,0.04,0.08,1.68,1.72,1.64,1.72,2,83.03123236,267.3845764,515.2817936,1727.021647
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,D,w,D@,0.04,0.08,1.68,1.72,1.64,1.72,3,83.03123236,267.3845764,519.5465798,1689.074421
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,D,w,D@,0.04,0.08,1.68,1.72,1.64,1.72,4,83.03123236,267.3845764,521.8445299,1556.480391
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,D,w,D@,0.04,0.08,1.68,1.72,1.64,1.72,5,83.03123236,267.3845764,521.9869614,1409.038335
2968,Female,JannaliGirlsHighSchool,Phrase,THOUGHT,w,t,wo:t@,0.17,0.43,1.8,1.97,1.72,2.15,1,81.53917759,232.2909232,409.5255004,866.8489951
2968,Female,JannaliGirlsHighSchool,Phrase,THOUGHT,w,t,wo:t@,0.17,0.43,1.8,1.97,1.72,2.15,2,81.53917759,232.2909232,502.0595886,1546.096401
2968,Female,JannaliGirlsHighSchool,Phrase,THOUGHT,w,t,wo:t@,0.17,0.43,1.8,1.97,1.72,2.15,3,81.53917759,232.2909232,471.7887696,938.0437485
2968,Female,JannaliGirlsHighSchool,Phrase,THOUGHT,w,t,wo:t@,0.17,0.43,1.8,1.97,1.72,2.15,4,81.53917759,232.2909232,450.3739966,915.5172547
2968,Female,JannaliGirlsHighSchool,Phrase,THOUGHT,w,t,wo:t@,0.17,0.43,1.8,1.97,1.72,2.15,5,81.53917759,232.2909232,479.2727566,978.0523344
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,t,@,wo:t@,0.1,0.43,2.05,2.15,1.72,2.15,1,71.96598763,216.2933631,443.2336845,1214.482851
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,t,@,wo:t@,0.1,0.43,2.05,2.15,1.72,2.15,2,71.96598763,216.2933631,524.2871415,1185.889294
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,t,@,wo:t@,0.1,0.43,2.05,2.15,1.72,2.15,3,71.96598763,216.2933631,628.7082553,1460.929795
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,t,@,wo:t@,0.1,0.43,2.05,2.15,1.72,2.15,4,71.96598763,216.2933631,649.4220541,1815.812668
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,t,@,wo:t@,0.1,0.43,2.05,2.15,1.72,2.15,5,71.96598763,216.2933631,750.0396078,1508.491292
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,@,n,{nd,0.08,0.2,2.15,2.23,2.15,2.35,1,74.27013436,213.84745,647.7138282,1397.717518
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,@,n,{nd,0.08,0.2,2.15,2.23,2.15,2.35,2,74.27013436,213.84745,546.3282385,1290.639849
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,@,n,{nd,0.08,0.2,2.15,2.23,2.15,2.35,3,74.27013436,213.84745,573.5781691,1066.546165
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,@,n,{nd,0.08,0.2,2.15,2.23,2.15,2.35,4,74.27013436,213.84745,502.752372,1014.245131
2968,Female,JannaliGirlsHighSchool,Phrase,SCHWA,@,n,{nd,0.08,0.2,2.15,2.23,2.15,2.35,5,74.27013436,213.84745,422.495311,1056.687605
2968,Female,JannaliGirlsHighSchool,Phrase,BATH,p,s,p6:s,0.23,0.3,2.39,2.62,2.35,2.65,1,77.42695113,266.074473,400.3521754,1303.768164
2968,Female,JannaliGirlsHighSchool,Phrase,BATH,p,s,p6:s,0.23,0.3,2.39,2.62,2.35,2.65,2,77.42695113,266.074473,597.6224703,1330.376897
2968,Female,JannaliGirlsHighSchool,Phrase,BATH,p,s,p6:s,0.23,0.3,2.39,2.62,2.35,2.65,3,77.42695113,266.074473,832.3915867,1732.744286
2968,Female,JannaliGirlsHighSchool,Phrase,BATH,p,s,p6:s,0.23,0.3,2.39,2.62,2.35,2.65,4,77.42695113,266.074473,370.6824903,1105.262078
